2023-06-16,2809.280029,2813.739990,2783.709961,2800.790039,2800.790039,0
2023-06-19,2808.040039,2816.570068,2783.689941,2815.070068,2815.070068,0
2023-06-20,2810.139893,2814.719971,2778.000000,2803.689941,2803.689941,0
2023-06-21,2808.870117,2821.879883,2794.679932,2819.300049,2819.300049,0
2023-06-22,2817.300049,2820.429932,2805.919922,2815.830078,2815.830078,0
2023-06-23,2790.040039,2795.060059,2767.820068,2795.060059,2795.060059,0
2023-06-26,2771.520020,2784.280029,2741.330078,2757.129883,2757.129883,0
2023-06-27,2759.610107,2785.330078,2743.070068,2776.629883,2776.629883,0
2023-06-28,2781.100098,2787.520020,2766.929932,2780.919922,2780.919922,0
2023-06-29,2790.270020,2804.800049,2783.530029,2796.409912,2796.409912,0
2023-06-30,2796.000000,2800.120117,2779.610107,2797.370117,2797.370117,0
2023-07-03,2795.580078,2804.929932,2790.810059,2793.929932,2793.929932,0
2023-07-04,2798.020020,2808.219971,2776.790039,2808.219971,2808.219971,0
2023-07-05,2795.399902,2813.760010,2795.399902,2805.000000,2805.000000,0
2023-07-06,2816.739990,2837.489990,2813.379883,2819.600098,2819.600098,0
2023-07-07,2823.889893,2832.820068,2814.379883,2832.510010,2832.510010,0
2023-07-10,2838.850098,2864.320068,2838.520020,2856.760010,2856.760010,0
2023-07-11,2865.639893,2867.360107,2851.010010,2860.330078,2860.330078,0
2023-07-12,2870.610107,2897.280029,2870.610107,2896.830078,2896.830078,0
2023-07-13,2899.979980,2912.149902,2873.000000,2885.629883,2885.629883,0
2023-07-14,2882.959961,2902.719971,2874.439941,2902.719971,2902.719971,0
2023-07-17,2889.090088,2917.719971,2880.110107,2917.610107,2917.610107,0
2023-07-18,2923.689941,2955.810059,2922.739990,2954.520020,2954.520020,0
2023-07-19,2959.409912,2966.719971,2938.659912,2943.429932,2943.429932,0
2023-07-20,2947.080078,2947.290039,2905.020020,2917.479980,2917.479980,0
2023-07-21,2890.449951,2925.540039,2889.780029,2923.540039,2923.540039,0
2023-07-24,2929.229980,2947.169922,2925.100098,2937.469971,2937.469971,0
2023-07-25,2948.870117,2975.360107,2943.739990,2975.360107,2975.360107,0
2023-07-26,2974.209961,2982.469971,2954.899902,2970.419922,2970.419922,0
2023-07-27,2975.520020,2992.469971,2975.520020,2987.850098,2987.850098,0
