MVID,D,30/06/20,00:00,406.7,257,430
MVID,D,02/07/20,00:00,404.3,129,670
MVID,D,03/07/20,00:00,404.4,91,200
MVID,D,06/07/20,00:00,404,105,240
MVID,D,07/07/20,00:00,404,91,150
MVID,D,08/07/20,00:00,401,62,560
MVID,D,09/07/20,00:00,400.1,80,210
MVID,D,10/07/20,00:00,401.7,80,780
MVID,D,13/07/20,00:00,402.4,93,050
MVID,D,14/07/20,00:00,391,164,350
MVID,D,15/07/20,00:00,395,79,580
MVID,D,16/07/20,00:00,393.1,45,390
MVID,D,17/07/20,00:00,399,71,130
MVID,D,20/07/20,00:00,403.7,91,810
MVID,D,21/07/20,00:00,415,644,090
MVID,D,22/07/20,00:00,428.5,512,090
MVID,D,23/07/20,00:00,450,759,360
MVID,D,24/07/20,00:00,446.2,383,300
MVID,D,27/07/20,00:00,443.5,374,200
MVID,D,28/07/20,00:00,432.2,339,560
MVID,D,29/07/20,00:00,435.2,228,070
MVID,D,30/07/20,00:00,433,290,810
MVID,D,31/07/20,00:00,431.3,295,650
MVID,D,03/08/20,00:00,446,327,210
MVID,D,04/08/20,00:00,476.7,875,860
MVID,D,05/08/20,00:00,481,605,340
MVID,D,06/08/20,00:00,467.1,425,820
MVID,D,07/08/20,00:00,465.8,151,250
MVID,D,10/08/20,00:00,462,172,810
MVID,D,11/08/20,00:00,469.2,181,790
MVID,D,12/08/20,00:00,467,126,240
MVID,D,13/08/20,00:00,471.1,90,560
MVID,D,14/08/20,00:00,467.4,253,750
MVID,D,17/08/20,00:00,465.9,113,860
MVID,D,18/08/20,00:00,481.3,199,940
MVID,D,19/08/20,00:00,485,296,810
MVID,D,20/08/20,00:00,485.9,259,740
MVID,D,21/08/20,00:00,502.6,372,700
MVID,D,24/08/20,00:00,537.4,734,760
MVID,D,25/08/20,00:00,572.8,1,471,170
MVID,D,26/08/20,00:00,584.5,1,380,390
MVID,D,27/08/20,00:00,573,374,640
MVID,D,28/08/20,00:00,557,264,120
MVID,D,31/08/20,00:00,562.7,324,840
MVID,D,01/09/20,00:00,572.5,296,050
MVID,D,02/09/20,00:00,579,378,760
MVID,D,03/09/20,00:00,578,299,580
MVID,D,04/09/20,00:00,562.8,272,300
MVID,D,07/09/20,00:00,568.5,180,750
MVID,D,08/09/20,00:00,567.5,315,320
MVID,D,09/09/20,00:00,586.4,419,450
MVID,D,10/09/20,00:00,586.4,207,010
MVID,D,11/09/20,00:00,583,72,660
MVID,D,14/09/20,00:00,583.4,98,850
MVID,D,15/09/20,00:00,582.1,243,040
MVID,D,16/09/20,00:00,580.8,162,810
MVID,D,17/09/20,00:00,583.4,186,990
MVID,D,18/09/20,00:00,576,192,930
MVID,D,21/09/20,00:00,590.2,691,830
MVID,D,22/09/20,00:00,603.3,509,950
MVID,D,23/09/20,00:00,603.7,290,500
MVID,D,24/09/20,00:00,636,447,020
MVID,D,25/09/20,00:00,628.8,448,340
MVID,D,28/09/20,00:00,653.5,536,980
MVID,D,29/09/20,00:00,656.6,870,270
MVID,D,30/09/20,00:00,679.1,521,000
MVID,D,01/10/20,00:00,683.7,506,060
MVID,D,02/10/20,00:00,682.7,346,630
MVID,D,05/10/20,00:00,696.7,281,500
MVID,D,06/10/20,00:00,687.4,812,620
MVID,D,07/10/20,00:00,683.4,413,160
MVID,D,08/10/20,00:00,675,294,410
MVID,D,09/10/20,00:00,658,374,050
MVID,D,12/10/20,00:00,646,766,780
MVID,D,13/10/20,00:00,690.6,978,790
MVID,D,14/10/20,00:00,687,436,260
MVID,D,15/10/20,00:00,680.7,263,120
MVID,D,16/10/20,00:00,670.8,230,920
MVID,D,19/10/20,00:00,653,211,270
MVID,D,20/10/20,00:00,666,211,180
MVID,D,21/10/20,00:00,668.9,155,920
MVID,D,22/10/20,00:00,672.8,129,380
MVID,D,23/10/20,00:00,677.1,156,030
MVID,D,26/10/20,00:00,678.4,85,860
MVID,D,27/10/20,00:00,680,511,840
MVID,D,28/10/20,00:00,672.3,234,570
MVID,D,29/10/20,00:00,685,125,370
MVID,D,30/10/20,00:00,680.5,324,030
MVID,D,02/11/20,00:00,684,175,270
MVID,D,03/11/20,00:00,677.5,145,950
MVID,D,05/11/20,00:00,685,291,760
MVID,D,06/11/20,00:00,685.8,262,790
MVID,D,09/11/20,00:00,692.5,405,040
MVID,D,10/11/20,00:00,671.4,620,080
MVID,D,11/11/20,00:00,687.2,356,020
MVID,D,12/11/20,00:00,700,391,230
MVID,D,13/11/20,00:00,706.8,428,130
MVID,D,16/11/20,00:00,730.9,489,140
MVID,D,17/11/20,00:00,729.6,439,930
MVID,D,18/11/20,00:00,736.9,505,750
MVID,D,19/11/20,00:00,716.4,737,380
MVID,D,20/11/20,00:00,718.5,329,520
MVID,D,23/11/20,00:00,722,314,680
MVID,D,24/11/20,00:00,712.8,144,600
MVID,D,25/11/20,00:00,694.3,323,650
MVID,D,26/11/20,00:00,700.1,208,090
MVID,D,27/11/20,00:00,701,149,720
MVID,D,30/11/20,00:00,722.8,806,690
MVID,D,01/12/20,00:00,729.7,200,980
MVID,D,02/12/20,00:00,749,366,040
MVID,D,03/12/20,00:00,729.6,292,740
MVID,D,04/12/20,00:00,735,168,380
MVID,D,07/12/20,00:00,730.7,179,360
MVID,D,08/12/20,00:00,716.9,142,050
MVID,D,09/12/20,00:00,726.5,173,640
MVID,D,10/12/20,00:00,708.7,228,750
MVID,D,11/12/20,00:00,716.5,163,610
MVID,D,14/12/20,00:00,709.2,127,260
MVID,D,15/12/20,00:00,707.2,88,090
MVID,D,16/12/20,00:00,713.3,77,550
MVID,D,17/12/20,00:00,708.3,134,160
MVID,D,18/12/20,00:00,700.7,202,210
