VTBR,D,19/08/16,00:00,0.067,15,355,050,000
VTBR,D,22/08/16,00:00,0.067,7,016,130,000
VTBR,D,23/08/16,00:00,0.06749,6,651,960,000
VTBR,D,24/08/16,00:00,0.0672,3,914,890,000
VTBR,D,25/08/16,00:00,0.0675,6,049,270,000
VTBR,D,26/08/16,00:00,0.0671,10,482,380,000
VTBR,D,29/08/16,00:00,0.06738,4,791,640,000
VTBR,D,30/08/16,00:00,0.0682,14,662,820,000
VTBR,D,31/08/16,00:00,0.06849,12,686,480,000
VTBR,D,01/09/16,00:00,0.0702,16,995,350,000
VTBR,D,02/09/16,00:00,0.07375,60,578,440,000
VTBR,D,05/09/16,00:00,0.0739,21,249,310,000
VTBR,D,06/09/16,00:00,0.07425,18,535,710,000
VTBR,D,07/09/16,00:00,0.07545,23,153,340,000
VTBR,D,08/09/16,00:00,0.07638,15,937,420,000
VTBR,D,09/09/16,00:00,0.07675,20,187,670,000
VTBR,D,12/09/16,00:00,0.075,27,608,540,000
VTBR,D,13/09/16,00:00,0.07455,11,595,180,000
VTBR,D,14/09/16,00:00,0.0745,12,231,260,000
VTBR,D,15/09/16,00:00,0.0746,13,255,270,000
VTBR,D,16/09/16,00:00,0.075,16,979,100,000
VTBR,D,19/09/16,00:00,0.0745,8,560,060,000
VTBR,D,20/09/16,00:00,0.0745,11,555,640,000
VTBR,D,21/09/16,00:00,0.07471,8,374,450,000
VTBR,D,22/09/16,00:00,0.07585,10,959,390,000
VTBR,D,23/09/16,00:00,0.07529,8,479,840,000
VTBR,D,26/09/16,00:00,0.0748,11,543,560,000
VTBR,D,27/09/16,00:00,0.073,12,871,920,000
VTBR,D,28/09/16,00:00,0.07272,8,583,010,000
VTBR,D,29/09/16,00:00,0.0733,7,071,650,000
VTBR,D,30/09/16,00:00,0.0721,13,618,250,000
VTBR,D,03/10/16,00:00,0.07183,8,734,890,000
VTBR,D,04/10/16,00:00,0.07145,4,233,290,000
VTBR,D,05/10/16,00:00,0.0701,9,378,100,000
VTBR,D,06/10/16,00:00,0.07015,4,219,150,000
VTBR,D,07/10/16,00:00,0.07018,7,181,030,000
VTBR,D,10/10/16,00:00,0.07076,15,868,760,000
VTBR,D,11/10/16,00:00,0.0702,11,451,070,000
VTBR,D,12/10/16,00:00,0.0691,9,572,160,000
VTBR,D,13/10/16,00:00,0.06869,7,792,300,000
VTBR,D,14/10/16,00:00,0.0678,5,722,490,000
VTBR,D,17/10/16,00:00,0.06756,6,520,520,000
VTBR,D,18/10/16,00:00,0.06805,4,650,350,000
VTBR,D,19/10/16,00:00,0.0687,4,783,320,000
VTBR,D,20/10/16,00:00,0.06715,9,959,290,000
VTBR,D,21/10/16,00:00,0.06753,3,753,280,000
VTBR,D,24/10/16,00:00,0.06879,7,371,340,000
VTBR,D,25/10/16,00:00,0.06925,11,804,860,000
VTBR,D,26/10/16,00:00,0.06915,7,536,310,000
VTBR,D,27/10/16,00:00,0.06801,6,397,090,000
VTBR,D,28/10/16,00:00,0.06822,5,825,080,000
VTBR,D,31/10/16,00:00,0.06775,6,554,970,000
VTBR,D,01/11/16,00:00,0.06877,6,092,640,000
VTBR,D,02/11/16,00:00,0.0675,5,536,440,000
VTBR,D,03/11/16,00:00,0.06754,5,068,540,000
VTBR,D,07/11/16,00:00,0.06753,6,612,200,000
