SBER,D,04/01/16,00:00,98.01,51,183,990
SBER,D,05/01/16,00:00,98.89,48,997,370
SBER,D,06/01/16,00:00,96.85,40,688,180
SBER,D,11/01/16,00:00,91.03,85,788,320
SBER,D,12/01/16,00:00,91.71,109,778,950
SBER,D,13/01/16,00:00,91.5,74,000,750
SBER,D,14/01/16,00:00,93.04,80,962,520
SBER,D,15/01/16,00:00,87.27,133,569,990
SBER,D,18/01/16,00:00,86.15,100,385,360
SBER,D,19/01/16,00:00,86.68,113,948,150
SBER,D,20/01/16,00:00,83.83,134,106,610
SBER,D,21/01/16,00:00,86,143,653,780
SBER,D,22/01/16,00:00,91.5,206,844,770
SBER,D,25/01/16,00:00,91,131,617,230
SBER,D,26/01/16,00:00,91.5,105,032,370
SBER,D,27/01/16,00:00,95.75,150,750,760
SBER,D,28/01/16,00:00,96.69,179,401,240
SBER,D,29/01/16,00:00,96.5,164,734,030
SBER,D,01/02/16,00:00,96.5,89,540,470
SBER,D,02/02/16,00:00,94.4,128,914,040
SBER,D,03/02/16,00:00,94.53,112,674,290
SBER,D,04/02/16,00:00,97.57,120,693,420
SBER,D,05/02/16,00:00,97.2,81,229,760
SBER,D,08/02/16,00:00,94.7,106,112,220
SBER,D,09/02/16,00:00,93.89,121,139,330
SBER,D,10/02/16,00:00,96.35,111,291,300
SBER,D,11/02/16,00:00,94.2,115,241,960
SBER,D,12/02/16,00:00,94.85,79,177,230
SBER,D,15/02/16,00:00,95.25,68,273,680
SBER,D,16/02/16,00:00,96.51,114,762,620
SBER,D,17/02/16,00:00,99.2,114,642,730
SBER,D,18/02/16,00:00,102.7,125,518,410
SBER,D,19/02/16,00:00,101.5,171,509,110
SBER,D,20/02/16,00:00,102.35,17,989,490
SBER,D,22/02/16,00:00,103.2,66,162,380
SBER,D,24/02/16,00:00,102.1,88,950,780
SBER,D,25/02/16,00:00,104.05,110,133,640
SBER,D,26/02/16,00:00,106.24,143,848,820
SBER,D,29/02/16,00:00,107,91,688,580
SBER,D,01/03/16,00:00,108.26,114,771,730
SBER,D,02/03/16,00:00,106.12,97,665,960
SBER,D,03/03/16,00:00,106.99,80,139,720
SBER,D,04/03/16,00:00,108.99,84,055,380
SBER,D,07/03/16,00:00,109.47,74,951,360
SBER,D,09/03/16,00:00,108.15,72,379,620
SBER,D,10/03/16,00:00,108.84,94,907,390
SBER,D,11/03/16,00:00,109.26,61,241,500
SBER,D,14/03/16,00:00,109.26,66,447,890
SBER,D,15/03/16,00:00,106.46,126,167,970
SBER,D,16/03/16,00:00,107,75,628,070
SBER,D,17/03/16,00:00,109.47,92,849,150
SBER,D,18/03/16,00:00,112.4,134,588,820
SBER,D,21/03/16,00:00,112.07,115,398,170
SBER,D,22/03/16,00:00,111.49,107,504,430
SBER,D,23/03/16,00:00,109.1,104,058,640
SBER,D,24/03/16,00:00,108.06,93,378,980
