SBER,D,03/01/24,00:00,274.56,20408560
SBER,D,04/01/24,00:00,274.12,11679550
SBER,D,05/01/24,00:00,273.62,9622380
SBER,D,08/01/24,00:00,276.76,21427450
SBER,D,09/01/24,00:00,275.28,20263120
SBER,D,10/01/24,00:00,274.49,20618950
SBER,D,11/01/24,00:00,275.71,19520470
SBER,D,12/01/24,00:00,275.84,17608350
SBER,D,15/01/24,00:00,275.96,21283290
SBER,D,16/01/24,00:00,276.01,16084140
SBER,D,17/01/24,00:00,278,34137100
SBER,D,18/01/24,00:00,277.07,17671830
SBER,D,19/01/24,00:00,274.86,28038880
SBER,D,22/01/24,00:00,274.93,15050630
SBER,D,23/01/24,00:00,275.9,20017040
SBER,D,24/01/24,00:00,273.77,20187430
SBER,D,25/01/24,00:00,272.81,24422490
SBER,D,26/01/24,00:00,272.65,11102660
SBER,D,29/01/24,00:00,274.05,17043130
SBER,D,30/01/24,00:00,275.67,27222730
SBER,D,31/01/24,00:00,276,12527800
SBER,D,01/02/24,00:00,276.86,15941680
SBER,D,02/02/24,00:00,276.74,12688460
SBER,D,05/02/24,00:00,277.84,16017040
SBER,D,06/02/24,00:00,278.67,15925370
SBER,D,07/02/24,00:00,284.41,45347300
SBER,D,08/02/24,00:00,282.17,44060410
SBER,D,09/02/24,00:00,283.5,24301430
SBER,D,12/02/24,00:00,287.28,33867350
SBER,D,13/02/24,00:00,287.07,33266090
SBER,D,14/02/24,00:00,289.06,35814960
SBER,D,15/02/24,00:00,290.24,25888540
SBER,D,16/02/24,00:00,288.33,53426930
SBER,D,19/02/24,00:00,288.93,24275510
SBER,D,20/02/24,00:00,283.9,44931560
SBER,D,21/02/24,00:00,282,48809450
SBER,D,22/02/24,00:00,284.77,25107350
SBER,D,26/02/24,00:00,291.25,42606720
SBER,D,27/02/24,00:00,292.52,32411030
SBER,D,28/02/24,00:00,291.75,49212360
SBER,D,29/02/24,00:00,292.19,22398680
SBER,D,01/03/24,00:00,295.38,27050460
SBER,D,04/03/24,00:00,299.17,40526260
SBER,D,05/03/24,00:00,298.4,41691010
SBER,D,06/03/24,00:00,297.71,17675740
SBER,D,07/03/24,00:00,300.4,21933870
SBER,D,11/03/24,00:00,299.79,41634000
SBER,D,12/03/24,00:00,300.9,28579520
SBER,D,13/03/24,00:00,298.85,23980400
SBER,D,14/03/24,00:00,295.83,42076250
SBER,D,15/03/24,00:00,298.3,26002750
SBER,D,18/03/24,00:00,298.87,20213950
SBER,D,19/03/24,00:00,295.2,59646690
SBER,D,20/03/24,00:00,295.4,30646650
SBER,D,21/03/24,00:00,295.62,70581560
SBER,D,22/03/24,00:00,292.99,48966360
SBER,D,25/03/24,00:00,293.9,25449910
SBER,D,26/03/24,00:00,294.11,16268420
SBER,D,27/03/24,00:00,295.1,14531720
SBER,D,28/03/24,00:00,299,33617440
SBER,D,29/03/24,00:00,298.72,17644190
SBER,D,01/04/24,00:00,300.43,28378290
SBER,D,02/04/24,00:00,300.38,19900790
SBER,D,03/04/24,00:00,306.72,58210390
SBER,D,04/04/24,00:00,304.61,29046010
SBER,D,05/04/24,00:00,306.1,19315070
SBER,D,08/04/24,00:00,307.75,24816860
SBER,D,09/04/24,00:00,306.76,31960600
SBER,D,10/04/24,00:00,306.48,20618060
SBER,D,11/04/24,00:00,306.95,20511760
SBER,D,12/04/24,00:00,307.1,16001210
SBER,D,15/04/24,00:00,307.99,20711610
SBER,D,16/04/24,00:00,308.29,17030710
SBER,D,17/04/24,00:00,306.59,28070320
SBER,D,18/04/24,00:00,307.99,20296500
SBER,D,19/04/24,00:00,307.38,14563250
SBER,D,22/04/24,00:00,314.99,68916500
SBER,D,23/04/24,00:00,307.39,92606890
SBER,D,24/04/24,00:00,307.94,26515970
SBER,D,25/04/24,00:00,308.41,15934990
SBER,D,26/04/24,00:00,309,21126710
SBER,D,27/04/24,00:00,308.98,13089900
SBER,D,29/04/24,00:00,308.97,10004910
SBER,D,30/04/24,00:00,308.24,5969290
SBER,D,02/05/24,00:00,307.37,16246440
SBER,D,03/05/24,00:00,307.53,30440790
SBER,D,06/05/24,00:00,306.01,19100370
SBER,D,07/05/24,00:00,308.22,16606530
SBER,D,08/05/24,00:00,311.21,33875380
SBER,D,10/05/24,00:00,313.49,16675700
SBER,D,13/05/24,00:00,314.85,21503920
SBER,D,14/05/24,00:00,318.12,35181520
SBER,D,15/05/24,00:00,319.7,28195960
SBER,D,16/05/24,00:00,322.91,27790120
SBER,D,17/05/24,00:00,323.16,24321350
SBER,D,20/05/24,00:00,321.08,36547050
SBER,D,21/05/24,00:00,320.64,33999260
SBER,D,22/05/24,00:00,322.93,18635350
SBER,D,23/05/24,00:00,323.54,17835590
SBER,D,24/05/24,00:00,321,26553810
SBER,D,27/05/24,00:00,317.09,45678990
SBER,D,28/05/24,00:00,318.22,30148450
SBER,D,29/05/24,00:00,320.38,22961680
SBER,D,30/05/24,00:00,316.63,26931430
SBER,D,31/05/24,00:00,313.11,49135220
