GAZP,D,04/01/16,00:00,134.91,12,395,710
GAZP,D,05/01/16,00:00,136.45,14,255,210
GAZP,D,06/01/16,00:00,135.94,10,389,120
GAZP,D,11/01/16,00:00,131.38,33,815,800
GAZP,D,12/01/16,00:00,133.54,39,615,850
GAZP,D,13/01/16,00:00,131.3,30,791,480
GAZP,D,14/01/16,00:00,130.86,43,894,870
GAZP,D,15/01/16,00:00,125.1,62,083,070
GAZP,D,18/01/16,00:00,124.6,35,851,240
GAZP,D,19/01/16,00:00,125.98,36,425,490
GAZP,D,20/01/16,00:00,125.83,35,168,480
GAZP,D,21/01/16,00:00,127.75,34,199,110
GAZP,D,22/01/16,00:00,132.4,57,240,280
GAZP,D,25/01/16,00:00,133,30,400,140
GAZP,D,26/01/16,00:00,131.89,25,974,890
GAZP,D,27/01/16,00:00,134,28,637,690
GAZP,D,28/01/16,00:00,136.5,40,268,690
GAZP,D,29/01/16,00:00,136.6,41,476,630
GAZP,D,01/02/16,00:00,133.9,31,916,470
GAZP,D,02/02/16,00:00,132.5,36,220,630
GAZP,D,03/02/16,00:00,131.01,30,488,970
GAZP,D,04/02/16,00:00,135.07,38,229,060
GAZP,D,05/02/16,00:00,134.43,24,293,650
GAZP,D,08/02/16,00:00,133.5,30,562,690
GAZP,D,09/02/16,00:00,132.7,30,961,170
GAZP,D,10/02/16,00:00,133.03,26,600,660
GAZP,D,11/02/16,00:00,130.49,44,059,990
GAZP,D,12/02/16,00:00,131.3,26,884,600
GAZP,D,15/02/16,00:00,133.43,24,354,840
GAZP,D,16/02/16,00:00,135.85,49,248,010
GAZP,D,17/02/16,00:00,137.1,31,325,940
GAZP,D,18/02/16,00:00,138,31,929,010
GAZP,D,19/02/16,00:00,136.9,25,460,140
GAZP,D,20/02/16,00:00,136.59,6,018,070
GAZP,D,22/02/16,00:00,139.9,19,289,520
GAZP,D,24/02/16,00:00,137.15,27,638,380
GAZP,D,25/02/16,00:00,137.97,35,290,550
GAZP,D,26/02/16,00:00,138.67,32,713,610
GAZP,D,29/02/16,00:00,141.4,37,826,420
